transaction_id,timestamp,source_account,destination_account,amount,channel,transaction_type,is_suspicious,pattern_id,pattern_type
TXN001415,2026-06-09 21:33:42,ACC00625,ACC00496,4339.54,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001416,2026-06-09 21:37:57,ACC00614,ACC00211,5293.43,NEFT,transfer,0,,normal
TXN001417,2026-06-09 21:45:33,ACC00609,ACC00632,2151.34,NEFT,transfer,0,,normal
TXN001418,2026-06-09 22:19:50,ACC00313,ACC00120,2248.9,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001419,2026-06-09 22:23:07,ACC00412,ACC00091,4037.77,NEFT,transfer,0,,normal
TXN001420,2026-06-09 22:34:02,ACC00191,ACC00321,14938.05,NEFT,transfer,0,,normal
TXN001421,2026-06-09 22:35:19,ACC00329,ACC00206,4826.22,NEFT,transfer,0,,normal
TXN001422,2026-06-09 22:41:53,ACC00512,ACC00558,45549.28,UPI,transfer,1,STRUCT010,structuring
TXN001423,2026-06-09 23:03:30,ACC00199,ACC00118,9015.49,UPI,transfer,0,,normal
TXN001424,2026-06-09 23:07:48,ACC00234,ACC00468,2449.81,NEFT,transfer,0,,normal
TXN001425,2026-06-09 23:11:39,ACC00326,ACC00328,2244.23,RTGS,transfer,0,,normal
TXN001426,2026-06-09 23:11:42,ACC00055,ACC00531,1028.3,IMPS,transfer,0,,normal
TXN001427,2026-06-09 23:15:16,ACC00512,ACC00644,49500.0,IMPS,transfer,1,STRUCT010,structuring
TXN001428,2026-06-09 23:15:54,ACC00162,ACC00506,770.15,IMPS,transfer,0,,normal
TXN001429,2026-06-09 23:41:27,ACC00624,ACC00227,1470.75,NEFT,transfer,0,,normal
TXN001430,2026-06-09 23:48:34,ACC00296,ACC00092,2145.3,NEFT,transfer,0,,normal
TXN001431,2026-06-09 23:50:38,ACC00282,ACC00503,5583.95,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001432,2026-06-10 00:18:22,ACC00513,ACC00532,2630.93,NEFT,transfer,0,,normal
TXN001433,2026-06-10 00:24:02,ACC00378,ACC00629,9031.96,UPI,transfer,0,,normal
TXN001434,2026-06-10 00:35:05,ACC00512,ACC00642,49500.0,UPI,transfer,1,STRUCT010,structuring
TXN001435,2026-06-10 00:49:46,ACC00038,ACC00464,3794.87,UPI,transfer,0,,normal
TXN001436,2026-06-10 00:58:22,ACC00053,ACC00469,2201.19,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001437,2026-06-10 01:01:24,ACC00113,ACC00605,2986.88,UPI,transfer,0,,normal
TXN001438,2026-06-10 01:04:53,ACC00631,ACC00602,12282.93,IMPS,transfer,0,,normal
TXN001439,2026-06-10 01:26:35,ACC00148,ACC00351,16717.18,NEFT,transfer,0,,normal
TXN001440,2026-06-10 01:28:02,ACC00128,ACC00039,439.04,UPI,transfer,0,,normal
TXN001441,2026-06-10 01:37:56,ACC00525,ACC00404,4148.73,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001442,2026-06-10 01:38:53,ACC00074,ACC00349,1940.02,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001443,2026-06-10 01:41:36,ACC00512,ACC00193,49206.57,UPI,transfer,1,STRUCT010,structuring
TXN001444,2026-06-10 01:46:09,ACC00637,ACC00482,1636.03,UPI,transfer,0,,normal
TXN001445,2026-06-10 01:50:43,ACC00233,ACC00631,1227.85,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001446,2026-06-10 02:00:37,ACC00657,ACC00142,5698.79,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001447,2026-06-10 02:05:29,ACC00345,ACC00164,13733.61,IMPS,transfer,0,,normal
TXN001448,2026-06-10 02:06:21,ACC00307,ACC00588,2692.65,IMPS,transfer,0,,normal
TXN001449,2026-06-10 02:07:38,ACC00568,ACC00241,2957.34,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001450,2026-06-10 02:10:20,ACC00609,ACC00654,3111.37,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001451,2026-06-10 02:13:47,ACC00191,ACC00138,1057.79,UPI,transfer,0,,normal
TXN001452,2026-06-10 02:22:04,ACC00553,ACC00345,18372.9,UPI,transfer,0,,normal
TXN001453,2026-06-10 02:25:30,ACC00563,ACC00536,8380.24,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001454,2026-06-10 03:00:52,ACC00546,ACC00122,3353.43,IMPS,transfer,0,,normal
TXN001455,2026-06-10 03:11:23,ACC00066,ACC00551,2411.8,UPI,transfer,0,,normal
TXN001456,2026-06-10 03:11:33,ACC00407,ACC00508,3105.42,NEFT,transfer,0,,normal
TXN001457,2026-06-10 03:12:21,ACC00533,ACC00437,3151.07,IMPS,transfer,0,,normal
TXN001458,2026-06-10 03:30:16,ACC00515,ACC00626,4466.37,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001459,2026-06-10 03:42:19,ACC00285,ACC00234,4233.62,RTGS,transfer,0,,normal
TXN001460,2026-06-10 03:49:28,ACC00327,ACC00227,8014.78,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001461,2026-06-10 03:57:12,ACC00497,ACC00140,19220.79,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001462,2026-06-10 04:06:58,ACC00560,ACC00501,2779.83,UPI,transfer,0,,normal
TXN001463,2026-06-10 04:13:36,ACC00424,ACC00470,1159.34,RTGS,transfer,0,,normal
TXN001464,2026-06-10 04:16:05,ACC00608,ACC00404,10397.54,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001465,2026-06-10 04:16:47,ACC00206,ACC00342,1428.21,NEFT,transfer,0,,normal
TXN001466,2026-06-10 04:23:26,ACC00700,ACC00282,2107.21,IMPS,transfer,0,,normal
TXN001467,2026-06-10 04:26:38,ACC00298,ACC00044,2516.27,NEFT,transfer,0,,normal
TXN001468,2026-06-10 04:31:12,ACC00411,ACC00668,2860.28,IMPS,transfer,0,,normal
TXN001469,2026-06-10 04:32:10,ACC00683,ACC00398,3312.73,NEFT,transfer,0,,normal
TXN001470,2026-06-10 04:42:47,ACC00340,ACC00629,387.81,IMPS,transfer,0,,normal
TXN001471,2026-06-10 04:58:59,ACC00566,ACC00306,10312.9,RTGS,transfer,0,,normal
TXN001472,2026-06-10 05:07:39,ACC00587,ACC00569,5540.21,UPI,transfer,0,,normal
TXN001473,2026-06-10 05:28:26,ACC00615,ACC00214,3596.97,IMPS,transfer,0,,normal
TXN001474,2026-06-10 05:28:31,ACC00035,ACC00255,1030.11,IMPS,transfer,0,,normal
TXN001475,2026-06-10 05:34:28,ACC00512,ACC00562,46092.31,UPI,transfer,1,STRUCT010,structuring
TXN001476,2026-06-10 05:38:45,ACC00156,ACC00385,1911.34,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001477,2026-06-10 05:49:01,ACC00576,ACC00279,9842.82,RTGS,transfer,0,,normal
TXN001478,2026-06-10 05:51:45,ACC00479,ACC00224,2747.9,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001479,2026-06-10 05:52:16,ACC00045,ACC00031,4444.41,IMPS,transfer,0,,normal
TXN001480,2026-06-10 05:56:06,ACC00124,ACC00549,12262.01,IMPS,transfer,0,,normal
TXN001481,2026-06-10 05:56:06,ACC00504,ACC00134,2305.55,UPI,transfer,0,,normal
TXN001482,2026-06-10 06:28:45,ACC00693,ACC00136,13438.8,RTGS,transfer,0,,normal
TXN001483,2026-06-10 06:36:55,ACC00226,ACC00690,629.9,RTGS,transfer,0,,normal
TXN001484,2026-06-10 06:47:09,ACC00508,ACC00119,9654.94,UPI,transfer,0,,normal
TXN001485,2026-06-10 06:52:58,ACC00010,ACC00255,2859.69,NEFT,transfer,0,,normal
TXN001486,2026-06-10 06:58:23,ACC00558,ACC00285,1096.82,UPI,transfer,0,,normal
TXN001487,2026-06-10 06:59:32,ACC00699,ACC00374,7896.42,IMPS,transfer,0,,normal
TXN001488,2026-06-10 07:28:00,ACC00423,ACC00053,12419.7,IMPS,transfer,0,,normal
TXN001489,2026-06-10 07:29:29,ACC00215,ACC00327,9831.51,RTGS,transfer,0,,normal
TXN001490,2026-06-10 07:34:15,ACC00032,ACC00228,7559.31,RTGS,transfer,0,,normal
TXN001491,2026-06-10 07:37:16,ACC00127,ACC00078,1817.89,IMPS,transfer,0,,normal
TXN001492,2026-06-10 07:37:22,ACC00078,ACC00522,6930.29,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001493,2026-06-10 07:42:57,ACC00013,ACC00137,309.44,RTGS,transfer,0,,normal
TXN001494,2026-06-10 08:03:43,ACC00571,ACC00628,13770.85,NEFT,transfer,0,,normal
TXN001495,2026-06-10 08:23:13,ACC00468,ACC00310,19611.45,RTGS,transfer,0,,normal
TXN001496,2026-06-10 08:23:50,ACC00229,ACC00040,9991.8,NEFT,transfer,0,,normal
TXN001497,2026-06-10 08:26:25,ACC00063,ACC00643,44443.2,IMPS,transfer,0,,normal
TXN001498,2026-06-10 08:33:49,ACC00159,ACC00283,736.11,UPI,transfer,0,,normal
TXN001499,2026-06-10 08:41:39,ACC00560,ACC00659,5741.88,RTGS,transfer,0,,normal
TXN001500,2026-06-10 08:46:59,ACC00218,ACC00473,2492.2,NEFT,transfer,0,,normal
TXN001501,2026-06-10 08:48:16,ACC00028,ACC00659,6164.23,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001502,2026-06-10 08:58:50,ACC00212,ACC00235,1613.79,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001503,2026-06-10 09:13:21,ACC00281,ACC00470,1414.37,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001504,2026-06-10 09:13:34,ACC00270,ACC00226,1974.05,IMPS,transfer,0,,normal
TXN001505,2026-06-10 09:19:11,ACC00589,ACC00417,1291.04,UPI,transfer,0,,normal
TXN001506,2026-06-10 09:19:45,ACC00289,ACC00491,3103.12,NEFT,transfer,0,,normal
TXN001507,2026-06-10 09:21:08,ACC00015,ACC00632,8188.45,UPI,transfer,0,,normal
TXN001508,2026-06-10 09:26:21,ACC00214,ACC00420,13230.37,NEFT,transfer,0,,normal
TXN001509,2026-06-10 09:28:54,ACC00509,ACC00412,1805.44,NEFT,transfer,0,,normal
TXN001510,2026-06-10 09:33:02,ACC00645,ACC00535,962.08,RTGS,transfer,0,,normal
TXN001511,2026-06-10 09:40:42,ACC00189,ACC00643,10635.76,RTGS,transfer,0,,normal
TXN001512,2026-06-10 10:06:55,ACC00685,ACC00485,3400.63,IMPS,transfer,0,,normal
TXN001513,2026-06-10 10:12:17,ACC00086,ACC00488,7029.71,IMPS,transfer,0,,normal
TXN001514,2026-06-10 10:13:09,ACC00303,ACC00362,29315.54,UPI,transfer,0,,normal
TXN001515,2026-06-10 10:20:15,ACC00337,ACC00317,13123.57,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001516,2026-06-10 10:23:39,ACC00426,ACC00467,4440.7,RTGS,transfer,0,,normal
TXN001517,2026-06-10 10:26:01,ACC00373,ACC00507,2486.62,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001518,2026-06-10 10:26:19,ACC00311,ACC00395,4280.92,UPI,transfer,0,,normal
TXN001519,2026-06-10 10:27:38,ACC00337,ACC00002,4192.87,UPI,transfer,0,,normal
TXN001520,2026-06-10 10:34:16,ACC00668,ACC00586,4738.35,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001521,2026-06-10 10:43:22,ACC00159,ACC00079,4741.86,UPI,transfer,0,,normal
TXN001522,2026-06-10 10:46:41,ACC00079,ACC00053,792463.46,NEFT,transfer,1,LAYER001,cyclic_layering
TXN001523,2026-06-10 10:51:20,ACC00407,ACC00164,6292.14,UPI,transfer,0,,normal
TXN001524,2026-06-10 10:55:53,ACC00685,ACC00327,7644.12,UPI,transfer,0,,normal
TXN001525,2026-06-10 11:07:55,ACC00272,ACC00417,3303.29,NEFT,transfer,0,,normal
TXN001526,2026-06-10 11:08:43,ACC00257,ACC00101,4299.44,NEFT,transfer,0,,normal
TXN001527,2026-06-10 11:19:00,ACC00311,ACC00241,5789.29,UPI,transfer,0,,normal
TXN001528,2026-06-10 11:28:00,ACC00348,ACC00100,4330.28,IMPS,transfer,0,,normal
TXN001529,2026-06-10 11:31:28,ACC00090,ACC00117,2678.51,IMPS,transfer,0,,normal
TXN001530,2026-06-10 11:35:43,ACC00137,ACC00543,9174.7,IMPS,transfer,0,,normal
TXN001531,2026-06-10 11:40:15,ACC00641,ACC00543,2241.98,RTGS,transfer,0,,normal
TXN001532,2026-06-10 12:09:36,ACC00467,ACC00283,2205.22,NEFT,transfer,0,,normal
TXN001533,2026-06-10 12:10:29,ACC00030,ACC00178,3460.16,UPI,transfer,0,,normal
TXN001534,2026-06-10 12:20:06,ACC00284,ACC00055,3203.72,RTGS,transfer,0,,normal
TXN001535,2026-06-10 12:24:50,ACC00664,ACC00458,2997.69,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001536,2026-06-10 12:26:12,ACC00499,ACC00430,1673.07,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001537,2026-06-10 12:43:28,ACC00664,ACC00067,4480.77,UPI,transfer,0,,normal
TXN001538,2026-06-10 12:44:19,ACC00449,ACC00255,2502.9,IMPS,transfer,0,,normal
TXN001539,2026-06-10 13:00:10,ACC00552,ACC00523,4079.14,UPI,transfer,0,,normal
TXN001540,2026-06-10 13:07:12,ACC00539,ACC00566,3060.17,IMPS,transfer,0,,normal
TXN001541,2026-06-10 13:10:37,ACC00260,ACC00406,7182.93,UPI,transfer,0,,normal
TXN001542,2026-06-10 13:13:22,ACC00249,ACC00495,1156.54,UPI,transfer,0,,normal
TXN001543,2026-06-10 13:13:41,ACC00546,ACC00148,3528.23,RTGS,transfer,0,,normal
TXN001544,2026-06-10 13:19:57,ACC00426,ACC00196,16876.74,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001545,2026-06-10 13:26:40,ACC00583,ACC00133,1558.84,NEFT,transfer,0,,normal
TXN001546,2026-06-10 13:45:05,ACC00144,ACC00552,1882.13,UPI,transfer,0,,normal
TXN001547,2026-06-10 13:49:52,ACC00350,ACC00192,2874.42,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001548,2026-06-10 13:53:39,ACC00183,ACC00033,3331.04,UPI,transfer,0,,normal
TXN001549,2026-06-10 13:54:14,ACC00246,ACC00580,1049.62,IMPS,transfer,0,,normal
TXN001550,2026-06-10 14:04:21,ACC00424,ACC00691,2682.81,UPI,transfer,0,,normal
TXN001551,2026-06-10 14:13:02,ACC00470,ACC00540,3269.52,UPI,transfer,0,,normal
TXN001552,2026-06-10 14:29:25,ACC00269,ACC00283,2533.21,RTGS,transfer,0,,normal
TXN001553,2026-06-10 14:52:01,ACC00628,ACC00627,4484.79,UPI,transfer,0,,normal
TXN001554,2026-06-10 14:56:57,ACC00443,ACC00391,1065.03,IMPS,transfer,0,,normal
TXN001555,2026-06-10 14:59:20,ACC00269,ACC00475,2165.09,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001556,2026-06-10 15:02:06,ACC00161,ACC00581,2982.14,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001557,2026-06-10 15:14:25,ACC00683,ACC00440,6934.65,UPI,transfer,0,,normal
TXN001558,2026-06-10 15:14:32,ACC00173,ACC00414,1408.0,RTGS,transfer,0,,normal
TXN001559,2026-06-10 15:32:42,ACC00556,ACC00194,2437.72,NEFT,transfer,0,,normal
TXN001560,2026-06-10 15:48:00,ACC00651,ACC00150,3937.55,IMPS,transfer,0,,normal
TXN001561,2026-06-10 15:55:34,ACC00567,ACC00329,372.94,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001562,2026-06-10 15:56:24,ACC00648,ACC00223,8138.23,NEFT,transfer,0,,normal
TXN001563,2026-06-10 16:09:37,ACC00359,ACC00474,4652.59,RTGS,transfer,0,,normal
TXN001564,2026-06-10 16:16:30,ACC00446,ACC00559,1394.64,IMPS,transfer,0,,normal
TXN001565,2026-06-10 16:40:39,ACC00297,ACC00664,5497.37,RTGS,transfer,0,,normal
TXN001566,2026-06-10 16:46:55,ACC00236,ACC00674,29501.78,RTGS,transfer,0,,normal
TXN001567,2026-06-10 16:51:35,ACC00527,ACC00383,1527.82,RTGS,transfer,0,,normal
TXN001568,2026-06-10 17:18:46,ACC00311,ACC00016,3473.22,UPI,transfer,0,,normal
TXN001569,2026-06-10 17:23:18,ACC00058,ACC00143,4429.41,UPI,transfer,0,,normal
TXN001570,2026-06-10 18:18:09,ACC00103,ACC00692,2579.79,NEFT,transfer,0,,normal
TXN001571,2026-06-10 18:23:03,ACC00207,ACC00656,1469.11,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001572,2026-06-10 18:31:26,ACC00269,ACC00606,209.9,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001573,2026-06-10 18:33:26,ACC00651,ACC00314,5850.5,NEFT,transfer,0,,normal
TXN001574,2026-06-10 18:36:04,ACC00066,ACC00463,3287.21,UPI,transfer,0,,normal
TXN001575,2026-06-10 18:43:19,ACC00581,ACC00259,10252.13,UPI,transfer,0,,normal
TXN001576,2026-06-10 19:01:47,ACC00001,ACC00439,2392.64,IMPS,transfer,0,,normal
TXN001577,2026-06-10 19:06:43,ACC00231,ACC00637,2866.0,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001578,2026-06-10 19:24:31,ACC00398,ACC00384,4023.06,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001579,2026-06-10 19:29:39,ACC00470,ACC00025,4145.92,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001580,2026-06-10 20:04:28,ACC00670,ACC00682,4114.74,NEFT,transfer,0,,normal
TXN001581,2026-06-10 20:21:33,ACC00019,ACC00632,6715.67,RTGS,transfer,0,,normal
TXN001582,2026-06-10 20:26:51,ACC00675,ACC00309,2942.75,IMPS,transfer,0,,normal
TXN001583,2026-06-10 20:29:44,ACC00020,ACC00263,6393.7,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001584,2026-06-10 20:38:45,ACC00141,ACC00430,284.59,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001585,2026-06-10 20:43:57,ACC00456,ACC00158,3576.26,UPI,transfer,0,,normal
TXN001586,2026-06-10 21:02:49,ACC00044,ACC00508,10153.77,IMPS,transfer,0,,normal
TXN001587,2026-06-10 21:09:03,ACC00440,ACC00428,18376.95,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001588,2026-06-10 21:15:54,ACC00516,ACC00448,2479.66,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001589,2026-06-10 21:25:08,ACC00220,ACC00014,1265.49,NEFT,transfer,0,,normal
TXN001590,2026-06-10 21:31:25,ACC00588,ACC00625,3588.18,NEFT,transfer,0,,normal
TXN001591,2026-06-10 21:39:37,ACC00686,ACC00027,3179.4,NEFT,transfer,0,,normal
TXN001592,2026-06-10 21:50:22,ACC00130,ACC00038,6775.49,NEFT,transfer,0,,normal
TXN001593,2026-06-10 21:57:38,ACC00118,ACC00185,9985.04,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001594,2026-06-10 21:58:56,ACC00578,ACC00073,6955.25,IMPS,transfer,0,,normal
TXN001595,2026-06-10 22:27:45,ACC00616,ACC00387,9596.59,IMPS,transfer,0,,normal
TXN001596,2026-06-10 22:32:57,ACC00602,ACC00061,1483.95,RTGS,transfer,0,,normal
TXN001597,2026-06-10 22:34:52,ACC00141,ACC00353,466971.46,NEFT,transfer,1,LAYER009,cyclic_layering
TXN001598,2026-06-10 22:57:18,ACC00015,ACC00542,5565.76,NEFT,transfer,0,,normal
TXN001599,2026-06-10 23:01:33,ACC00557,ACC00209,17167.4,RTGS,transfer,0,,normal
TXN001600,2026-06-10 23:04:29,ACC00276,ACC00476,4434.47,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001601,2026-06-10 23:05:59,ACC00044,ACC00476,7401.1,RTGS,transfer,0,,normal
TXN001602,2026-06-10 23:23:28,ACC00688,ACC00573,1027.96,NEFT,transfer,0,,normal
TXN001603,2026-06-10 23:31:36,ACC00108,ACC00349,1501.05,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001604,2026-06-10 23:41:15,ACC00284,ACC00153,11397.67,RTGS,transfer,0,,normal
TXN001605,2026-06-10 23:43:06,ACC00117,ACC00578,485.7,IMPS,transfer,0,,normal
TXN001606,2026-06-10 23:49:11,ACC00053,ACC00453,731669.8,RTGS,transfer,1,LAYER001,cyclic_layering
TXN001607,2026-06-10 23:50:11,ACC00199,ACC00139,628.64,IMPS,transfer,0,,normal
TXN001608,2026-06-10 23:54:54,ACC00415,ACC00595,4795.92,UPI,transfer,0,,normal
TXN001609,2026-06-10 23:57:49,ACC00065,ACC00047,1327.4,UPI,transfer,0,,normal
TXN001610,2026-06-10 23:58:17,ACC00201,ACC00129,5810.51,IMPS,transfer,0,,normal
TXN001611,2026-06-11 00:16:24,ACC00544,ACC00509,8767.34,IMPS,transfer,0,,normal
TXN001612,2026-06-11 00:21:43,ACC00166,ACC00637,5352.76,UPI,transfer,0,,normal
TXN001613,2026-06-11 00:35:37,ACC00336,ACC00625,3768.43,RTGS,transfer,0,,normal
TXN001614,2026-06-11 00:48:27,ACC00367,ACC00176,9009.7,RTGS,transfer,0,,normal
TXN001615,2026-06-11 00:49:31,ACC00469,ACC00247,6042.62,UPI,transfer,0,,normal
TXN001616,2026-06-11 00:53:15,ACC00512,ACC00234,10265.04,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001617,2026-06-11 00:54:15,ACC00638,ACC00072,6094.86,UPI,transfer,0,,normal
TXN001618,2026-06-11 01:05:17,ACC00622,ACC00361,3652.03,NEFT,transfer,0,,normal
TXN001619,2026-06-11 01:06:24,ACC00353,ACC00416,9813.99,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001620,2026-06-11 01:22:31,ACC00549,ACC00020,19378.74,NEFT,transfer,0,,normal
TXN001621,2026-06-11 01:25:58,ACC00066,ACC00270,1289.47,UPI,transfer,0,,normal
TXN001622,2026-06-11 01:26:17,ACC00365,ACC00661,10635.81,NEFT,transfer,0,,normal
TXN001623,2026-06-11 01:28:24,ACC00406,ACC00603,1159.96,IMPS,transfer,0,,normal
TXN001624,2026-06-11 01:35:58,ACC00116,ACC00355,8020.79,RTGS,transfer,0,,normal
TXN001625,2026-06-11 01:54:57,ACC00435,ACC00107,1414.98,RTGS,transfer,0,,normal
TXN001626,2026-06-11 02:21:17,ACC00642,ACC00318,895.24,NEFT,transfer,0,,normal
TXN001627,2026-06-11 02:28:05,ACC00221,ACC00551,3707.07,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001628,2026-06-11 02:45:50,ACC00451,ACC00081,1314.31,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001629,2026-06-11 02:57:48,ACC00652,ACC00513,15347.14,NEFT,transfer,0,,normal
TXN001630,2026-06-11 03:06:13,ACC00236,ACC00023,11614.12,RTGS,transfer,0,,normal
TXN001631,2026-06-11 03:17:36,ACC00491,ACC00692,1921.53,RTGS,transfer,0,,normal
TXN001632,2026-06-11 03:19:28,ACC00159,ACC00516,4865.25,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001633,2026-06-11 03:21:17,ACC00310,ACC00098,1497.66,NEFT,transfer,0,,normal
TXN001634,2026-06-11 03:31:17,ACC00145,ACC00099,2765.43,IMPS,transfer,0,,normal
TXN001635,2026-06-11 03:32:22,ACC00452,ACC00139,2827.04,NEFT,transfer,0,,normal
TXN001636,2026-06-11 03:39:28,ACC00446,ACC00594,8476.57,UPI,transfer,0,,normal
TXN001637,2026-06-11 03:56:31,ACC00315,ACC00215,7602.13,IMPS,transfer,0,,normal
TXN001638,2026-06-11 04:00:51,ACC00095,ACC00358,10563.33,NEFT,transfer,0,,normal
TXN001639,2026-06-11 04:05:54,ACC00434,ACC00600,7630.12,NEFT,transfer,0,,normal
TXN001640,2026-06-11 04:11:04,ACC00150,ACC00656,4708.96,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001641,2026-06-11 04:11:21,ACC00393,ACC00288,3457.27,RTGS,transfer,0,,normal
TXN001642,2026-06-11 04:18:17,ACC00416,ACC00122,4595.33,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001643,2026-06-11 04:25:19,ACC00094,ACC00679,17725.48,UPI,transfer,0,,normal
TXN001644,2026-06-11 04:29:36,ACC00012,ACC00337,3389.88,NEFT,transfer,0,,normal
TXN001645,2026-06-11 04:49:37,ACC00170,ACC00330,5261.79,NEFT,transfer,0,,normal
TXN001646,2026-06-11 05:15:10,ACC00666,ACC00038,4485.74,RTGS,transfer,0,,normal
TXN001647,2026-06-11 05:18:58,ACC00190,ACC00197,646.97,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001648,2026-06-11 05:19:26,ACC00034,ACC00380,13599.11,IMPS,transfer,0,,normal
TXN001649,2026-06-11 05:34:03,ACC00548,ACC00408,2114.17,IMPS,transfer,0,,normal
TXN001650,2026-06-11 05:36:50,ACC00487,ACC00438,3496.77,NEFT,transfer,0,,normal
TXN001651,2026-06-11 05:56:18,ACC00373,ACC00508,1578.08,NEFT,transfer,0,,normal
TXN001652,2026-06-11 06:06:00,ACC00619,ACC00491,9266.97,IMPS,transfer,0,,normal
TXN001653,2026-06-11 06:16:54,ACC00241,ACC00406,10213.11,RTGS,transfer,0,,normal
TXN001654,2026-06-11 06:18:35,ACC00330,ACC00454,1882.52,RTGS,transfer,0,,normal
TXN001655,2026-06-11 06:30:43,ACC00349,ACC00492,5060.31,IMPS,transfer,0,,normal
TXN001656,2026-06-11 06:39:00,ACC00554,ACC00050,2431.28,CASH_DEPOSIT,cash_deposit,0,,normal
TXN001657,2026-06-11 06:48:26,ACC00517,ACC00093,8104.17,RTGS,transfer,0,,normal
TXN001658,2026-06-11 06:57:24,ACC00043,ACC00100,12332.78,RTGS,transfer,0,,normal
TXN001659,2026-06-11 06:59:44,ACC00495,ACC00023,8920.65,IMPS,transfer,0,,normal
TXN001660,2026-06-11 07:09:41,ACC00155,ACC00010,26819.97,UPI,transfer,0,,normal
TXN001661,2026-06-11 07:13:04,ACC00271,ACC00375,2315.59,NEFT,transfer,0,,normal
TXN001662,2026-06-11 07:18:42,ACC00392,ACC00619,6894.44,UPI,transfer,0,,normal
TXN001663,2026-06-11 07:20:11,ACC00574,ACC00663,1632.08,NEFT,transfer,0,,normal
TXN001664,2026-06-11 07:24:09,ACC00107,ACC00466,5280.8,NEFT,transfer,0,,normal
TXN001665,2026-06-11 07:26:12,ACC00619,ACC00498,9400.35,UPI,transfer,0,,normal
TXN001666,2026-06-11 07:26:52,ACC00494,ACC00553,797.43,NEFT,transfer,0,,normal
TXN001667,2026-06-11 07:41:04,ACC00111,ACC00239,963.09,UPI,transfer,0,,normal
TXN001668,2026-06-11 07:43:21,ACC00083,ACC00298,906.47,NEFT,transfer,0,,normal
TXN001669,2026-06-11 07:56:41,ACC00352,ACC00334,8454.47,RTGS,transfer,0,,normal
TXN001670,2026-06-11 08:01:41,ACC00368,ACC00042,1647.54,UPI,transfer,0,,normal
TXN001671,2026-06-11 08:06:51,ACC00471,ACC00019,13236.84,NEFT,transfer,0,,normal
TXN001672,2026-06-11 08:08:34,ACC00172,ACC00245,7545.39,NEFT,transfer,0,,normal
TXN001673,2026-06-11 08:12:39,ACC00124,ACC00576,6084.24,NEFT,transfer,0,,normal
TXN001674,2026-06-11 08:28:37,ACC00401,ACC00289,3405.3,NEFT,transfer,0,,normal
TXN001675,2026-06-11 08:37:54,ACC00550,ACC00369,969.29,IMPS,transfer,0,,normal
TXN001676,2026-06-11 08:40:31,ACC00317,ACC00228,1054.09,UPI,transfer,0,,normal
TXN001677,2026-06-11 08:46:01,ACC00552,ACC00085,2982.63,UPI,transfer,0,,normal
